service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
27552267,1,1,1,1,1,0,0,20210125,20220125
27552268,1,1,1,1,1,0,0,20210125,20220125
27552269,1,1,1,1,1,0,0,20210125,20220125
27552253,0,0,0,0,0,1,0,20210125,20220125
27552254,0,0,0,0,0,1,0,20210125,20220125
27552255,0,0,0,0,0,1,0,20210125,20220125
27552250,0,0,0,0,0,0,1,20210125,20220125
27552251,0,0,0,0,0,0,1,20210125,20220125
27552252,0,0,0,0,0,0,1,20210125,20220125
27552274,1,1,1,1,1,0,0,20210125,20220125
27552275,1,1,1,1,1,0,0,20210125,20220125
27552276,1,1,1,1,1,0,0,20210125,20220125
27552277,1,1,1,1,1,0,0,20210125,20220125
27552278,1,1,1,1,1,0,0,20210125,20220125
27552279,1,1,1,1,1,0,0,20210125,20220125
27552280,1,1,1,1,1,0,0,20210125,20220125
27552281,1,1,1,1,1,0,0,20210125,20220125
27552282,1,1,1,1,1,0,0,20210125,20220125
27552283,1,1,1,1,1,0,0,20210125,20220125
27552284,1,1,1,1,1,0,0,20210125,20220125
27552285,1,1,1,1,1,0,0,20210125,20220125
27552286,1,1,1,1,1,0,0,20210125,20220125
27552287,1,1,1,1,1,0,0,20210125,20220125
27552288,1,1,1,1,1,0,0,20210125,20220125
27552289,1,1,1,1,1,0,0,20210125,20220125
27552290,1,1,1,1,1,0,0,20210125,20220125
27552291,1,1,1,1,1,0,0,20210125,20220125
27552292,1,1,1,1,1,0,0,20210125,20220125
27552272,0,0,0,0,0,1,0,20210125,20220125
27552273,0,0,0,0,0,1,0,20210125,20220125
27552270,0,0,0,0,0,0,1,20210125,20220125
27552271,0,0,0,0,0,0,1,20210125,20220125
27552301,1,1,1,1,1,0,0,20210125,20220125
27552302,1,1,1,1,1,0,0,20210125,20220125
27552303,1,1,1,1,1,0,0,20210125,20220125
27552304,1,1,1,1,1,0,0,20210125,20220125
27552305,1,1,1,1,1,0,0,20210125,20220125
27552306,1,1,1,1,1,0,0,20210125,20220125
27552307,1,1,1,1,1,0,0,20210125,20220125
27552308,1,1,1,1,1,0,0,20210125,20220125
27552309,1,1,1,1,1,0,0,20210125,20220125
27552310,1,1,1,1,1,0,0,20210125,20220125
27552311,1,1,1,1,1,0,0,20210125,20220125
27552312,1,1,1,1,1,0,0,20210125,20220125
27552313,1,1,1,1,1,0,0,20210125,20220125
27552314,1,1,1,1,1,0,0,20210125,20220125
27552315,1,1,1,1,1,0,0,20210125,20220125
27552316,1,1,1,1,1,0,0,20210125,20220125
27552297,1,1,1,1,1,0,0,20210125,20220125
27552318,1,1,1,1,1,0,0,20210125,20220125
27552299,1,1,1,1,1,0,0,20210125,20220125
27552295,0,0,0,0,0,1,0,20210125,20220125
27552296,0,0,0,0,0,1,0,20210125,20220125
27552293,0,0,0,0,0,0,1,20210125,20220125
27552294,0,0,0,0,0,0,1,20210125,20220125
27552317,1,1,1,1,1,0,0,20210125,20220125
27552298,1,1,1,1,1,0,0,20210125,20220125
27552319,1,1,1,1,1,0,0,20210125,20220125
27552300,1,1,1,1,1,0,0,20210125,20220125
27552326,1,1,1,1,1,0,0,20210125,20220125
27552330,1,1,1,1,1,0,0,20210125,20220125
27552331,1,1,1,1,1,0,0,20210125,20220125
27552332,1,1,1,1,1,0,0,20210125,20220125
27552336,1,1,1,1,1,0,0,20210125,20220125
27552337,1,1,1,1,1,0,0,20210125,20220125
27552334,1,1,1,1,1,0,0,20210125,20220125
27552323,0,0,0,0,0,1,0,20210125,20220125
27552324,0,0,0,0,0,1,0,20210125,20220125
27552325,0,0,0,0,0,1,0,20210125,20220125
27552320,0,0,0,0,0,0,1,20210125,20220125
27552321,0,0,0,0,0,0,1,20210125,20220125
27552322,0,0,0,0,0,0,1,20210125,20220125
27552327,1,1,1,1,1,0,0,20210125,20220125
27552328,1,1,1,1,1,0,0,20210125,20220125
27552329,1,1,1,1,1,0,0,20210125,20220125
27552333,1,1,1,1,1,0,0,20210125,20220125
27552335,1,1,1,1,1,0,0,20210125,20220125
27552352,1,1,1,1,1,0,0,20210125,20220125
27552344,1,1,1,1,1,0,0,20210125,20220125
27552345,1,1,1,1,1,0,0,20210125,20220125
27552346,1,1,1,1,1,0,0,20210125,20220125
27552347,1,1,1,1,1,0,0,20210125,20220125
27552348,1,1,1,1,1,0,0,20210125,20220125
27552349,1,1,1,1,1,0,0,20210125,20220125
27552341,0,0,0,0,0,1,0,20210125,20220125
27552342,0,0,0,0,0,1,0,20210125,20220125
27552343,0,0,0,0,0,1,0,20210125,20220125
27552338,0,0,0,0,0,0,1,20210125,20220125
27552339,0,0,0,0,0,0,1,20210125,20220125
27552340,0,0,0,0,0,0,1,20210125,20220125
27552350,1,1,1,1,1,0,0,20210125,20220125
27552351,1,1,1,1,1,0,0,20210125,20220125
27552542,1,1,1,1,1,0,0,20210125,20220125
27552543,1,1,1,1,1,0,0,20210125,20220125
27552544,1,1,1,1,1,0,0,20210125,20220125
27552545,1,1,1,1,1,0,0,20210125,20220125
27552546,1,1,1,1,1,0,0,20210125,20220125
27552547,1,1,1,1,1,0,0,20210125,20220125
27552548,1,1,1,1,1,0,0,20210125,20220125
27552549,1,1,1,1,1,0,0,20210125,20220125
27552550,1,1,1,1,1,0,0,20210125,20220125
27552551,1,1,1,1,1,0,0,20210125,20220125
27552552,1,1,1,1,1,0,0,20210125,20220125
27552553,1,1,1,1,1,0,0,20210125,20220125
27552554,1,1,1,1,1,0,0,20210125,20220125
27552555,1,1,1,1,1,0,0,20210125,20220125
27552556,1,1,1,1,1,0,0,20210125,20220125
27552557,1,1,1,1,1,0,0,20210125,20220125
27552558,1,1,1,1,1,0,0,20210125,20220125
27552559,1,1,1,1,1,0,0,20210125,20220125
27552560,1,1,1,1,1,0,0,20210125,20220125
27552561,1,1,1,1,1,0,0,20210125,20220125
27552562,1,1,1,1,1,0,0,20210125,20220125
27552563,1,1,1,1,1,0,0,20210125,20220125
27552539,0,0,0,0,0,1,0,20210125,20220125
27552540,0,0,0,0,0,1,0,20210125,20220125
27552541,0,0,0,0,0,1,0,20210125,20220125
27552536,0,0,0,0,0,0,1,20210125,20220125
27552537,0,0,0,0,0,0,1,20210125,20220125
27552538,0,0,0,0,0,0,1,20210125,20220125
27552570,1,1,1,1,1,0,0,20210125,20220125
27552571,1,1,1,1,1,0,0,20210125,20220125
27552572,1,1,1,1,1,0,0,20210125,20220125
27552573,1,1,1,1,1,0,0,20210125,20220125
27552574,1,1,1,1,1,0,0,20210125,20220125
27552575,1,1,1,1,1,0,0,20210125,20220125
27552576,1,1,1,1,1,0,0,20210125,20220125
27552577,1,1,1,1,1,0,0,20210125,20220125
27552578,1,1,1,1,1,0,0,20210125,20220125
27552579,1,1,1,1,1,0,0,20210125,20220125
27552580,1,1,1,1,1,0,0,20210125,20220125
27552581,1,1,1,1,1,0,0,20210125,20220125
27552582,1,1,1,1,1,0,0,20210125,20220125
27552583,1,1,1,1,1,0,0,20210125,20220125
27552584,1,1,1,1,1,0,0,20210125,20220125
27552585,1,1,1,1,1,0,0,20210125,20220125
27552586,1,1,1,1,1,0,0,20210125,20220125
27552587,1,1,1,1,1,0,0,20210125,20220125
27552588,1,1,1,1,1,0,0,20210125,20220125
27552589,1,1,1,1,1,0,0,20210125,20220125
27552567,0,0,0,0,0,1,0,20210125,20220125
27552568,0,0,0,0,0,1,0,20210125,20220125
27552569,0,0,0,0,0,1,0,20210125,20220125
27552564,0,0,0,0,0,0,1,20210125,20220125
27552565,0,0,0,0,0,0,1,20210125,20220125
27552566,0,0,0,0,0,0,1,20210125,20220125
27552598,1,1,1,1,1,0,0,20210125,20220125
27552599,1,1,1,1,1,0,0,20210125,20220125
27552600,1,1,1,1,1,0,0,20210125,20220125
27552601,1,1,1,1,1,0,0,20210125,20220125
27552602,1,1,1,1,1,0,0,20210125,20220125
27552603,1,1,1,1,1,0,0,20210125,20220125
27552604,1,1,1,1,1,0,0,20210125,20220125
27552605,1,1,1,1,1,0,0,20210125,20220125
27552606,1,1,1,1,1,0,0,20210125,20220125
27552609,1,1,1,1,1,0,0,20210125,20220125
27552610,1,1,1,1,1,0,0,20210125,20220125
27552611,1,1,1,1,1,0,0,20210125,20220125
27552612,1,1,1,1,1,0,0,20210125,20220125
27552613,1,1,1,1,1,0,0,20210125,20220125
27552614,1,1,1,1,1,0,0,20210125,20220125
27552615,1,1,1,1,1,0,0,20210125,20220125
27552616,1,1,1,1,1,0,0,20210125,20220125
27552593,0,0,0,0,0,1,0,20210125,20220125
27552594,0,0,0,0,0,1,0,20210125,20220125
27552595,0,0,0,0,0,1,0,20210125,20220125
27552596,0,0,0,0,0,1,0,20210125,20220125
27552597,0,0,0,0,0,1,0,20210125,20220125
27552590,0,0,0,0,0,0,1,20210125,20220125
27552591,0,0,0,0,0,0,1,20210125,20220125
27552592,0,0,0,0,0,0,1,20210125,20220125
27552607,1,1,1,1,1,0,0,20210125,20220125
27552608,1,1,1,1,1,0,0,20210125,20220125
27552627,1,1,1,1,1,0,0,20210125,20220125
27552628,1,1,1,1,1,0,0,20210125,20220125
27552629,1,1,1,1,1,0,0,20210125,20220125
27552630,1,1,1,1,1,0,0,20210125,20220125
27552631,1,1,1,1,1,0,0,20210125,20220125
27552632,1,1,1,1,1,0,0,20210125,20220125
27552633,1,1,1,1,1,0,0,20210125,20220125
27552634,1,1,1,1,1,0,0,20210125,20220125
27552635,1,1,1,1,1,0,0,20210125,20220125
27552636,1,1,1,1,1,0,0,20210125,20220125
27552637,1,1,1,1,1,0,0,20210125,20220125
27552639,1,1,1,1,1,0,0,20210125,20220125
27552640,1,1,1,1,1,0,0,20210125,20220125
27552641,1,1,1,1,1,0,0,20210125,20220125
27552642,1,1,1,1,1,0,0,20210125,20220125
27552643,1,1,1,1,1,0,0,20210125,20220125
27552644,1,1,1,1,1,0,0,20210125,20220125
27552645,1,1,1,1,1,0,0,20210125,20220125
27552646,1,1,1,1,1,0,0,20210125,20220125
27552621,0,0,0,0,0,1,0,20210125,20220125
27552622,0,0,0,0,0,1,0,20210125,20220125
27552623,0,0,0,0,0,1,0,20210125,20220125
27552624,0,0,0,0,0,1,0,20210125,20220125
27552625,0,0,0,0,0,1,0,20210125,20220125
27552617,0,0,0,0,0,0,1,20210125,20220125
27552618,0,0,0,0,0,0,1,20210125,20220125
27552619,0,0,0,0,0,0,1,20210125,20220125
27552647,1,1,1,1,1,0,0,20210125,20220125
27552626,0,0,0,0,0,1,0,20210125,20220125
27552620,0,0,0,0,0,0,1,20210125,20220125
27552638,1,1,1,1,1,0,0,20210125,20220125
27552654,1,1,1,1,1,0,0,20210125,20220125
27552655,1,1,1,1,1,0,0,20210125,20220125
27552656,1,1,1,1,1,0,0,20210125,20220125
27552657,1,1,1,1,1,0,0,20210125,20220125
27552658,1,1,1,1,1,0,0,20210125,20220125
27552659,1,1,1,1,1,0,0,20210125,20220125
27552660,1,1,1,1,1,0,0,20210125,20220125
27552661,1,1,1,1,1,0,0,20210125,20220125
27552662,1,1,1,1,1,0,0,20210125,20220125
27552663,1,1,1,1,1,0,0,20210125,20220125
27552664,1,1,1,1,1,0,0,20210125,20220125
27552665,1,1,1,1,1,0,0,20210125,20220125
27552666,1,1,1,1,1,0,0,20210125,20220125
27552651,0,0,0,0,0,1,0,20210125,20220125
27552652,0,0,0,0,0,1,0,20210125,20220125
27552653,0,0,0,0,0,1,0,20210125,20220125
27552648,0,0,0,0,0,0,1,20210125,20220125
27552649,0,0,0,0,0,0,1,20210125,20220125
27552650,0,0,0,0,0,0,1,20210125,20220125
27552667,0,0,0,0,0,0,1,20210125,20220125
27552674,1,1,1,1,1,0,0,20210125,20220125
27552675,1,1,1,1,1,0,0,20210125,20220125
27552676,1,1,1,1,1,0,0,20210125,20220125
27552677,1,1,1,1,1,0,0,20210125,20220125
27552678,1,1,1,1,1,0,0,20210125,20220125
27552679,1,1,1,1,1,0,0,20210125,20220125
27552680,1,1,1,1,1,0,0,20210125,20220125
27552681,1,1,1,1,1,0,0,20210125,20220125
27552682,1,1,1,1,1,0,0,20210125,20220125
27552683,1,1,1,1,1,0,0,20210125,20220125
27552684,1,1,1,1,1,0,0,20210125,20220125
27552685,1,1,1,1,1,0,0,20210125,20220125
27552686,1,1,1,1,1,0,0,20210125,20220125
27552671,0,0,0,0,0,1,0,20210125,20220125
27552672,0,0,0,0,0,1,0,20210125,20220125
27552673,0,0,0,0,0,1,0,20210125,20220125
27552668,0,0,0,0,0,0,1,20210125,20220125
27552669,0,0,0,0,0,0,1,20210125,20220125
27552670,0,0,0,0,0,0,1,20210125,20220125
27552687,1,1,1,1,1,0,0,20210125,20220125
27552695,1,1,1,1,1,0,0,20210125,20220125
27552689,1,1,1,1,1,0,0,20210125,20220125
27552690,1,1,1,1,1,0,0,20210125,20220125
27552691,1,1,1,1,1,0,0,20210125,20220125
27552692,1,1,1,1,1,0,0,20210125,20220125
27552693,1,1,1,1,1,0,0,20210125,20220125
27552688,1,1,1,1,1,0,0,20210125,20220125
27552694,1,1,1,1,1,0,0,20210125,20220125
27552696,1,1,1,1,1,0,0,20210125,20220125
27552697,1,1,1,1,1,0,0,20210125,20220125
27552698,1,1,1,1,1,0,0,20210125,20220125
27552699,1,1,1,1,1,0,0,20210125,20220125
27552700,1,1,1,1,1,0,0,20210125,20220125
27552701,1,1,1,1,1,0,0,20210125,20220125
27552702,1,1,1,1,1,0,0,20210125,20220125
27552703,1,1,1,1,1,0,0,20210125,20220125
27552704,1,1,1,1,1,0,0,20210125,20220125
27552705,1,1,1,1,1,0,0,20210125,20220125
27552865,1,1,1,1,1,0,0,20210125,20220125
27552866,1,1,1,1,1,0,0,20210125,20220125
27552872,1,1,1,1,1,0,0,20210125,20220125
27552862,1,1,1,1,1,0,0,20210125,20220125
27552863,1,1,1,1,1,0,0,20210125,20220125
27552858,0,0,0,0,0,1,0,20210125,20220125
27552859,0,0,0,0,0,1,0,20210125,20220125
27552860,0,0,0,0,0,1,0,20210125,20220125
27552861,0,0,0,0,0,1,0,20210125,20220125
27552855,0,0,0,0,0,0,1,20210125,20220125
27552856,0,0,0,0,0,0,1,20210125,20220125
27552857,0,0,0,0,0,0,1,20210125,20220125
27552864,1,1,1,1,1,0,0,20210125,20220125
27552867,1,1,1,1,1,0,0,20210125,20220125
27552868,1,1,1,1,1,0,0,20210125,20220125
27552869,1,1,1,1,1,0,0,20210125,20220125
27552870,1,1,1,1,1,0,0,20210125,20220125
27552871,1,1,1,1,1,0,0,20210125,20220125
27552879,1,1,1,1,1,0,0,20210125,20220125
27552882,1,1,1,1,1,0,0,20210125,20220125
27552883,1,1,1,1,1,0,0,20210125,20220125
27552885,1,1,1,1,1,0,0,20210125,20220125
27552886,1,1,1,1,1,0,0,20210125,20220125
27552887,1,1,1,1,1,0,0,20210125,20220125
27552888,1,1,1,1,1,0,0,20210125,20220125
27552889,1,1,1,1,1,0,0,20210125,20220125
27552890,1,1,1,1,1,0,0,20210125,20220125
27552876,0,0,0,0,0,1,0,20210125,20220125
27552877,0,0,0,0,0,1,0,20210125,20220125
27552878,0,0,0,0,0,1,0,20210125,20220125
27552873,0,0,0,0,0,0,1,20210125,20220125
27552874,0,0,0,0,0,0,1,20210125,20220125
27552875,0,0,0,0,0,0,1,20210125,20220125
27552884,1,1,1,1,1,0,0,20210125,20220125
27552880,1,1,1,1,1,0,0,20210125,20220125
27552881,1,1,1,1,1,0,0,20210125,20220125
27552901,1,1,1,1,1,0,0,20210125,20220125
27552921,1,1,1,1,1,0,0,20210125,20220125
27552922,1,1,1,1,1,0,0,20210125,20220125
27552899,0,0,0,0,0,1,0,20210125,20220125
27552900,0,0,0,0,0,1,0,20210125,20220125
27552896,0,0,0,0,0,1,0,20210125,20220125
27552894,0,0,0,0,0,0,1,20210125,20220125
27552895,0,0,0,0,0,0,1,20210125,20220125
27552891,0,0,0,0,0,0,1,20210125,20220125
27552902,1,1,1,1,1,0,0,20210125,20220125
27552904,1,1,1,1,1,0,0,20210125,20220125
27552907,1,1,1,1,1,0,0,20210125,20220125
27552909,1,1,1,1,1,0,0,20210125,20220125
27552910,1,1,1,1,1,0,0,20210125,20220125
27552911,1,1,1,1,1,0,0,20210125,20220125
27552912,1,1,1,1,1,0,0,20210125,20220125
27552913,1,1,1,1,1,0,0,20210125,20220125
27552914,1,1,1,1,1,0,0,20210125,20220125
27552915,1,1,1,1,1,0,0,20210125,20220125
27552919,1,1,1,1,1,0,0,20210125,20220125
27552920,1,1,1,1,1,0,0,20210125,20220125
27552897,0,0,0,0,0,1,0,20210125,20220125
27552898,0,0,0,0,0,1,0,20210125,20220125
27552892,0,0,0,0,0,0,1,20210125,20220125
27552893,0,0,0,0,0,0,1,20210125,20220125
27552903,1,1,1,1,1,0,0,20210125,20220125
27552916,1,1,1,1,1,0,0,20210125,20220125
27552917,1,1,1,1,1,0,0,20210125,20220125
27552918,1,1,1,1,1,0,0,20210125,20220125
27552908,1,1,1,1,1,0,0,20210125,20220125
27552905,1,1,1,1,1,0,0,20210125,20220125
27552906,1,1,1,1,1,0,0,20210125,20220125
27552955,1,1,1,1,1,0,0,20210125,20220125
27552956,1,1,1,1,1,0,0,20210125,20220125
27552957,1,1,1,1,1,0,0,20210125,20220125
27552927,0,0,0,0,0,1,0,20210125,20220125
27552929,0,0,0,0,0,1,0,20210125,20220125
27552930,0,0,0,0,0,1,0,20210125,20220125
27552925,0,0,0,0,0,0,1,20210125,20220125
27552926,0,0,0,0,0,0,1,20210125,20220125
27552923,0,0,0,0,0,0,1,20210125,20220125
27552938,1,1,1,1,1,0,0,20210125,20220125
27552939,1,1,1,1,1,0,0,20210125,20220125
27552940,1,1,1,1,1,0,0,20210125,20220125
27552941,1,1,1,1,1,0,0,20210125,20220125
27552942,1,1,1,1,1,0,0,20210125,20220125
27552943,1,1,1,1,1,0,0,20210125,20220125
27552944,1,1,1,1,1,0,0,20210125,20220125
27552945,1,1,1,1,1,0,0,20210125,20220125
27552932,1,1,1,1,1,0,0,20210125,20220125
27552933,1,1,1,1,1,0,0,20210125,20220125
27552935,1,1,1,1,1,0,0,20210125,20220125
27552936,1,1,1,1,1,0,0,20210125,20220125
27552947,1,1,1,1,1,0,0,20210125,20220125
27552953,1,1,1,1,1,0,0,20210125,20220125
27552954,1,1,1,1,1,0,0,20210125,20220125
27552928,0,0,0,0,0,1,0,20210125,20220125
27552924,0,0,0,0,0,0,1,20210125,20220125
27552931,1,1,1,1,1,0,0,20210125,20220125
27552946,1,1,1,1,1,0,0,20210125,20220125
27552948,1,1,1,1,1,0,0,20210125,20220125
27552949,1,1,1,1,1,0,0,20210125,20220125
27552950,1,1,1,1,1,0,0,20210125,20220125
27552951,1,1,1,1,1,0,0,20210125,20220125
27552952,1,1,1,1,1,0,0,20210125,20220125
27552937,1,1,1,1,1,0,0,20210125,20220125
27552934,1,1,1,1,1,0,0,20210125,20220125
27553334,1,1,1,1,1,0,0,20210125,20220125
27553335,1,1,1,1,1,0,0,20210125,20220125
27553336,1,1,1,1,1,0,0,20210125,20220125
27553337,1,1,1,1,1,0,0,20210125,20220125
27553338,1,1,1,1,1,0,0,20210125,20220125
27553339,1,1,1,1,1,0,0,20210125,20220125
