trip_id,start_time,end_time,headway_secs,exact_times
27552214,13:10:00,19:10:00,3600,1
27552212,07:10:00,11:10:00,3600,1
27552210,10:10:00,19:10:00,3600,1
27552222,08:40:00,09:40:00,3600,1
27552227,06:30:00,09:10:00,1200,1
27552228,09:50:00,16:50:00,3600,1
27552229,17:10:00,17:30:00,1200,1
27552230,18:00:00,21:00:00,1200,1
27552225,07:40:00,19:40:00,3600,1
27552223,10:40:00,19:40:00,3600,1
27552237,05:55:00,09:15:00,1200,1
27552238,09:45:00,10:05:00,1200,1
27552239,10:20:00,11:00:00,2400,1
27552240,11:20:00,12:00:00,2400,1
27552241,12:20:00,13:00:00,2400,1
27552242,13:20:00,14:00:00,2400,1
27552243,14:20:00,15:00:00,2400,1
27552244,15:20:00,16:00:00,2400,1
27552245,16:20:00,16:55:00,2100,1
27552246,17:15:00,18:05:00,1500,1
27552247,18:25:00,20:05:00,1200,1
27552248,20:55:00,21:55:00,1800,1
27552249,22:35:00,23:35:00,1800,1
27552234,06:05:00,14:35:00,1800,1
27552235,15:35:00,21:05:00,1800,1
27552236,22:05:00,23:05:00,3600,1
27552231,07:05:00,14:35:00,1800,1
27552232,15:35:00,21:05:00,1800,1
27552233,22:05:00,23:05:00,3600,1
27552256,06:50:00,07:20:00,1800,1
27552257,07:40:00,09:00:00,1200,1
27552258,09:30:00,09:50:00,1200,1
27552259,10:00:00,10:40:00,2400,1
27552260,11:00:00,11:40:00,2400,1
27552261,12:00:00,12:40:00,2400,1
27552262,13:00:00,13:40:00,2400,1
27552263,14:00:00,14:40:00,2400,1
27552264,15:00:00,15:40:00,2400,1
27552265,16:00:00,16:40:00,2400,1
27552266,17:00:00,17:20:00,1200,1
27552267,17:50:00,20:10:00,1200,1
27552268,20:40:00,21:40:00,1800,1
27552269,22:20:00,23:50:00,1800,1
27552253,06:20:00,14:20:00,1800,1
27552254,15:20:00,20:50:00,1800,1
27552255,21:50:00,23:50:00,3600,1
27552250,07:20:00,14:20:00,1800,1
27552251,15:20:00,20:50:00,1800,1
27552252,21:50:00,23:50:00,3600,1
27552274,05:05:00,05:45:00,2400,1
27552275,06:05:00,06:25:00,1200,1
27552276,06:40:00,06:55:00,900,1
27552277,07:20:00,09:00:00,1200,1
27552278,09:25:00,10:15:00,1500,1
27552279,10:50:00,11:15:00,1500,1
27552280,11:50:00,12:15:00,1500,1
27552281,12:50:00,13:15:00,1500,1
27552282,13:50:00,14:15:00,1500,1
27552283,14:50:00,15:15:00,1500,1
27552284,15:50:00,16:15:00,1500,1
27552285,16:45:00,17:15:00,1800,1
27552286,17:35:00,18:35:00,1800,1
27552287,18:45:00,19:05:00,1200,1
27552288,19:20:00,19:35:00,900,1
27552289,19:55:00,20:20:00,1500,1
27552290,20:55:00,21:15:00,1200,1
27552291,22:00:00,22:55:00,3300,1
27552272,05:50:00,21:50:00,1800,1
27552270,07:20:00,21:50:00,1800,1
27552301,08:10:00,08:50:00,1200,1
27552302,09:05:00,09:45:00,1200,1
27552303,10:25:00,10:45:00,1200,1
27552304,11:25:00,11:45:00,1200,1
27552305,12:25:00,12:45:00,1200,1
27552306,13:25:00,13:45:00,1200,1
27552307,14:25:00,14:45:00,1200,1
27552308,15:25:00,15:45:00,1200,1
27552309,16:25:00,17:05:00,2400,1
27552310,17:25:00,18:05:00,1200,1
27552311,18:15:00,18:35:00,1200,1
27552312,18:45:00,19:05:00,1200,1
27552313,19:15:00,19:35:00,1200,1
27552314,19:45:00,20:15:00,1800,1
27552315,20:35:00,20:55:00,1200,1
27552318,22:25:00,23:25:00,3600,1
27552299,06:25:00,06:40:00,900,1
27552295,06:25:00,22:25:00,1800,1
27552293,07:55:00,22:25:00,1800,1
27552300,07:10:00,07:50:00,1200,1
27552326,06:20:00,07:20:00,1800,1
27552330,11:00:00,13:00:00,3600,1
27552331,14:25:00,15:00:00,2100,1
27552336,19:35:00,20:10:00,2100,1
27552323,07:15:00,10:15:00,3600,1
27552324,14:15:00,15:15:00,3600,1
27552325,19:15:00,20:15:00,3600,1
27552320,08:15:00,10:15:00,3600,1
27552321,14:15:00,15:15:00,3600,1
27552322,19:15:00,20:15:00,3600,1
27552327,07:45:00,08:10:00,1500,1
27552328,08:45:00,09:15:00,1800,1
27552329,09:40:00,10:15:00,2100,1
27552333,17:00:00,17:40:00,2400,1
27552335,18:45:00,19:05:00,1200,1
27552352,19:45:00,21:05:00,2400,1
27552344,06:35:00,07:05:00,1800,1
27552345,07:45:00,09:45:00,1800,1
27552346,10:45:00,12:45:00,3600,1
27552347,14:00:00,14:45:00,2700,1
27552348,15:45:00,16:45:00,3600,1
27552341,07:35:00,09:35:00,3600,1
27552342,13:35:00,14:35:00,3600,1
27552343,18:35:00,20:35:00,3600,1
27552338,08:35:00,09:35:00,3600,1
27552339,13:35:00,14:35:00,3600,1
27552340,18:35:00,20:35:00,3600,1
27552350,17:50:00,18:25:00,2100,1
27552351,18:45:00,19:15:00,1800,1
27552542,05:20:00,06:00:00,2400,1
27552543,06:30:00,07:00:00,900,1
27552544,07:10:00,07:20:00,600,1
27552545,07:35:00,07:55:00,600,1
27552546,08:10:00,08:30:00,600,1
27552547,08:45:00,09:05:00,600,1
27552548,09:20:00,09:30:00,600,1
27552549,09:45:00,10:05:00,1200,1
27552550,10:50:00,11:30:00,2400,1
27552551,11:50:00,12:30:00,2400,1
27552552,12:50:00,13:30:00,2400,1
27552553,13:50:00,14:30:00,2400,1
27552554,14:50:00,15:30:00,2400,1
27552555,15:50:00,16:30:00,2400,1
27552556,16:50:00,17:30:00,1200,1
27552557,18:05:00,18:20:00,900,1
27552558,18:40:00,18:50:00,600,1
27552559,19:10:00,19:20:00,600,1
27552560,19:40:00,19:50:00,600,1
27552561,20:10:00,20:25:00,900,1
27552562,21:00:00,21:50:00,3000,1
27552563,22:30:00,23:30:00,1800,1
27552539,06:05:00,14:35:00,1800,1
27552540,15:30:00,21:00:00,1800,1
27552541,22:00:00,23:00:00,3600,1
27552536,07:35:00,14:35:00,1800,1
27552537,15:30:00,21:00:00,1800,1
27552538,22:00:00,23:00:00,3600,1
27552570,05:45:00,06:45:00,1800,1
27552571,07:00:00,07:15:00,900,1
27552572,07:25:00,07:35:00,600,1
27552573,07:55:00,08:45:00,600,1
27552574,09:05:00,09:25:00,600,1
27552575,09:45:00,10:05:00,600,1
27552576,10:35:00,11:15:00,2400,1
27552577,11:35:00,12:15:00,2400,1
27552578,12:35:00,13:15:00,2400,1
27552579,13:35:00,14:15:00,2400,1
27552580,14:35:00,15:15:00,2400,1
27552581,15:35:00,16:15:00,2400,1
27552582,16:35:00,17:55:00,1200,1
27552583,18:05:00,18:25:00,1200,1
27552584,18:35:00,18:55:00,1200,1
27552585,19:05:00,19:25:00,1200,1
27552586,19:35:00,19:55:00,1200,1
27552587,20:05:00,21:05:00,1200,1
27552588,21:35:00,22:15:00,2400,1
27552589,22:45:00,23:45:00,1800,1
27552567,06:20:00,14:20:00,1800,1
27552568,15:15:00,20:45:00,1800,1
27552569,21:45:00,23:45:00,3600,1
27552564,07:50:00,14:20:00,1800,1
27552565,15:15:00,20:45:00,1800,1
27552566,21:45:00,23:45:00,3600,1
27552598,05:45:00,06:45:00,1200,1
27552599,07:00:00,09:40:00,600,1
27552600,10:05:00,10:45:00,2400,1
27552601,11:05:00,11:45:00,2400,1
27552602,12:05:00,12:45:00,2400,1
27552603,13:05:00,13:45:00,2400,1
27552604,14:05:00,14:45:00,2400,1
27552605,15:05:00,15:45:00,2400,1
27552609,17:45:00,18:05:00,1200,1
27552610,18:15:00,18:35:00,1200,1
27552611,18:45:00,19:05:00,1200,1
27552612,19:15:00,19:35:00,1200,1
27552613,19:45:00,20:05:00,1200,1
27552614,20:35:00,21:15:00,2400,1
27552615,21:45:00,22:25:00,2400,1
27552616,22:55:00,23:55:00,1800,1
27552593,06:10:00,09:40:00,1800,1
27552594,10:40:00,13:40:00,3600,1
27552595,14:55:00,16:55:00,3600,1
27552596,17:25:00,21:25:00,1800,1
27552590,07:40:00,13:40:00,3600,1
27552591,14:55:00,16:55:00,3600,1
27552592,17:25:00,22:25:00,3600,1
27552607,16:45:00,17:05:00,1200,1
27552627,06:00:00,06:30:00,1800,1
27552628,06:45:00,07:00:00,900,1
27552629,07:10:00,09:20:00,600,1
27552630,09:50:00,10:30:00,2400,1
27552631,10:50:00,11:30:00,2400,1
27552632,11:50:00,12:30:00,2400,1
27552633,12:50:00,13:30:00,2400,1
27552634,13:50:00,14:30:00,2400,1
27552635,14:50:00,15:30:00,2400,1
27552636,15:50:00,16:30:00,2400,1
27552639,17:30:00,17:50:00,1200,1
27552640,18:00:00,18:20:00,1200,1
27552641,18:30:00,18:50:00,1200,1
27552642,19:00:00,19:20:00,1200,1
27552643,19:30:00,19:50:00,1200,1
27552644,20:00:00,21:00:00,1200,1
27552645,21:30:00,22:10:00,2400,1
27552646,22:40:00,23:40:00,1800,1
27552621,06:25:00,09:25:00,1800,1
27552622,10:25:00,13:25:00,3600,1
27552623,14:40:00,16:40:00,3600,1
27552624,17:10:00,21:10:00,1800,1
27552617,07:25:00,13:25:00,3600,1
27552618,14:40:00,16:40:00,3600,1
27552619,17:10:00,22:10:00,3600,1
27552654,05:55:00,09:15:00,1200,1
27552655,09:45:00,10:05:00,1200,1
27552656,10:40:00,11:00:00,1200,1
27552657,11:40:00,12:00:00,1200,1
27552658,12:40:00,13:00:00,1200,1
27552659,13:40:00,14:00:00,1200,1
27552660,14:40:00,15:00:00,1200,1
27552661,15:40:00,16:00:00,1200,1
27552662,16:40:00,17:00:00,1200,1
27552663,17:15:00,18:05:00,1500,1
27552664,18:25:00,20:05:00,1200,1
27552665,20:55:00,21:55:00,1800,1
27552666,22:35:00,23:35:00,1800,1
27552651,06:05:00,14:35:00,1800,1
27552652,15:35:00,21:35:00,1800,1
27552653,22:35:00,23:35:00,3600,1
27552648,07:05:00,14:35:00,1800,1
27552649,15:35:00,21:35:00,1800,1
27552650,22:35:00,23:35:00,3600,1
27552667,07:20:00,09:20:00,1800,1
27552674,06:50:00,07:20:00,1800,1
27552675,07:40:00,09:00:00,1200,1
27552676,09:30:00,09:50:00,1200,1
27552677,10:20:00,10:40:00,1200,1
27552678,11:20:00,11:40:00,1200,1
27552679,12:20:00,12:40:00,1200,1
27552680,13:20:00,13:40:00,1200,1
27552681,14:20:00,14:40:00,1200,1
27552682,15:20:00,15:40:00,1200,1
27552683,16:20:00,17:20:00,1200,1
27552684,17:50:00,20:10:00,1200,1
27552685,20:40:00,21:40:00,1800,1
27552686,22:20:00,23:50:00,1800,1
27552671,06:20:00,14:20:00,1800,1
27552672,15:20:00,21:20:00,1800,1
27552673,22:20:00,23:20:00,3600,1
27552668,09:50:00,14:20:00,1800,1
27552669,15:20:00,21:20:00,1800,1
27552670,22:20:00,23:20:00,3600,1
27552689,06:55:00,08:55:00,1800,1
27552690,09:30:00,16:30:00,3600,1
27552691,17:15:00,17:55:00,2400,1
27552692,18:25:00,20:25:00,1800,1
27552696,06:25:00,08:25:00,1800,1
27552697,09:00:00,16:00:00,3600,1
27552698,16:45:00,17:25:00,2400,1
27552699,17:55:00,20:25:00,1800,1
27552700,21:05:00,22:05:00,3600,1
27552703,06:15:00,06:50:00,2100,1
27552704,07:05:00,07:30:00,1500,1
27552705,07:50:00,08:10:00,1200,1
27552865,09:15:00,09:45:00,1800,1
27552866,10:45:00,15:45:00,3600,1
27552872,20:05:00,21:15:00,4200,1
27552862,05:45:00,06:45:00,1800,1
27552858,06:40:00,07:10:00,1800,1
27552859,08:10:00,10:10:00,3600,1
27552860,14:10:00,15:25:00,4500,1
27552861,18:55:00,21:55:00,3600,1
27552855,07:10:00,10:10:00,3600,1
27552856,14:10:00,15:25:00,4500,1
27552857,18:55:00,21:55:00,3600,1
27552864,07:25:00,08:45:00,1200,1
27552867,16:45:00,17:10:00,1500,1
27552868,17:25:00,17:45:00,1200,1
27552869,18:15:00,18:35:00,1200,1
27552870,18:45:00,19:05:00,1200,1
27552871,19:15:00,19:35:00,1200,1
27552879,06:00:00,07:00:00,1200,1
27552882,09:00:00,09:30:00,1800,1
27552883,10:30:00,16:30:00,3600,1
27552885,17:10:00,17:30:00,1200,1
27552886,18:00:00,18:20:00,1200,1
27552887,18:30:00,18:50:00,1200,1
27552888,19:00:00,19:20:00,1200,1
27552889,19:50:00,20:00:00,600,1
27552890,20:30:00,21:00:00,1800,1
27552876,06:55:00,09:55:00,3600,1
27552877,13:55:00,15:10:00,4500,1
27552878,18:40:00,21:40:00,3600,1
27552873,07:55:00,09:55:00,3600,1
27552874,13:55:00,15:10:00,4500,1
27552875,18:40:00,21:40:00,3600,1
27552880,07:20:00,07:45:00,1500,1
27552881,08:05:00,08:25:00,1200,1
27552901,05:15:00,06:00:00,2700,1
27552921,21:05:00,21:45:00,2400,1
27552922,22:45:00,23:45:00,3600,1
27552899,20:15:00,21:45:00,1800,1
27552896,05:50:00,06:50:00,1800,1
27552894,20:15:00,21:45:00,1800,1
27552891,07:20:00,09:20:00,1800,1
27552902,06:20:00,07:00:00,1200,1
27552909,09:30:00,09:55:00,1500,1
27552910,10:30:00,10:50:00,1200,1
27552911,11:30:00,11:50:00,1200,1
27552912,12:30:00,12:50:00,1200,1
27552913,13:30:00,13:50:00,1200,1
27552914,14:30:00,14:50:00,1200,1
27552915,15:30:00,15:50:00,1200,1
27552919,19:25:00,20:05:00,1200,1
27552897,07:20:00,13:50:00,1800,1
27552898,14:15:00,19:45:00,1800,1
27552892,09:50:00,13:50:00,1800,1
27552893,14:15:00,19:45:00,1800,1
27552916,16:30:00,16:50:00,1200,1
27552917,17:25:00,17:50:00,1500,1
27552918,18:25:00,19:05:00,1200,1
27552905,07:30:00,08:10:00,600,1
27552955,21:10:00,21:40:00,1800,1
27552956,22:20:00,23:20:00,3600,1
27552927,06:20:00,06:50:00,1800,1
27552929,20:20:00,22:20:00,1800,1
27552925,20:20:00,22:20:00,1800,1
27552923,07:50:00,09:20:00,1800,1
27552938,09:10:00,09:30:00,1200,1
27552939,10:00:00,10:20:00,1200,1
27552940,11:00:00,11:20:00,1200,1
27552941,12:00:00,12:20:00,1200,1
27552942,13:00:00,13:20:00,1200,1
27552943,14:00:00,14:20:00,1200,1
27552944,15:00:00,15:20:00,1200,1
27552932,06:20:00,06:30:00,600,1
27552935,07:45:00,08:00:00,900,1
27552953,19:50:00,20:10:00,1200,1
27552928,07:20:00,19:50:00,1800,1
27552924,09:50:00,19:50:00,1800,1
27552948,17:20:00,17:40:00,1200,1
27552949,17:50:00,18:10:00,600,1
27552950,18:30:00,18:50:00,1200,1
27552951,19:00:00,19:10:00,600,1
27552937,08:30:00,08:50:00,1200,1
27552934,07:00:00,07:30:00,1800,1
27553334,07:15:00,08:00:00,2700,1
27553335,08:55:00,17:40:00,31500,1
27553337,06:45:00,07:40:00,3300,1
27553338,08:40:00,17:00:00,30000,1
