service_id,date,exception_type
27552183,20200611,1
27552183,20210603,1
27552183,20210610,1
27552183,20191101,1
27552183,20200501,1
27552183,20201225,1
27552183,20191005,1
27552183,20200404,1
27552183,20200425,1
27552183,20200613,1
27552183,20210501,1
27552184,20191201,1
27552184,20191208,1
27552184,20200216,1
27552184,20201101,1
27552184,20201005,1
27552184,20211101,1
27552184,20200225,1
27552184,20201201,1
27552184,20201208,1
27552184,20210216,1
27552184,20211005,1
27552184,20191225,1
27552184,20200101,1
27552184,20200603,1
27552184,20200610,1
27552184,20211201,1
27552184,20211208,1
27552184,20200402,1
27552184,20200611,1
27552184,20210603,1
27552184,20210610,1
27552184,20191101,1
27552184,20200501,1
27552184,20201225,1
27552184,20191005,1
27552184,20200404,1
27552184,20200425,1
27552184,20200613,1
27552184,20210501,1
27552185,20191201,1
27552185,20191208,1
27552185,20200216,1
27552185,20201101,1
27552185,20201005,1
27552185,20211101,1
27552185,20200225,1
27552185,20201201,1
27552185,20201208,1
27552185,20210216,1
27552185,20211005,1
27552185,20191225,1
27552185,20200101,1
27552185,20200603,1
27552185,20200610,1
27552185,20211201,1
27552185,20211208,1
27552185,20200402,1
27552185,20200611,1
27552185,20210603,1
27552185,20210610,1
27552185,20191101,1
27552185,20200501,1
27552185,20201225,1
27552185,20191005,1
27552185,20200404,1
27552185,20200425,1
27552185,20200613,1
27552185,20210501,1
27552211,20191201,1
27552211,20191208,1
27552211,20200216,1
27552211,20201101,1
27552211,20201005,1
27552211,20211101,1
27552211,20200225,1
27552211,20201201,1
27552211,20201208,1
27552211,20210216,1
27552211,20211005,1
27552211,20191225,1
27552211,20200101,1
27552211,20200603,1
27552211,20200610,1
27552211,20211201,1
27552211,20211208,1
27552211,20200402,1
27552211,20200611,1
27552211,20210603,1
27552211,20210610,1
27552211,20191101,1
27552211,20200501,1
27552211,20201225,1
27552211,20191005,1
27552211,20200404,1
27552211,20200425,1
27552211,20200613,1
27552211,20210501,1
27552209,20191201,1
27552209,20191208,1
27552209,20200216,1
27552209,20201101,1
27552209,20201005,1
27552209,20211101,1
27552209,20200225,1
27552209,20201201,1
27552209,20201208,1
27552209,20210216,1
27552209,20211005,1
27552209,20191225,1
27552209,20200101,1
27552209,20200603,1
27552209,20200610,1
27552209,20211201,1
27552209,20211208,1
27552209,20200402,1
27552209,20200611,1
27552209,20210603,1
27552209,20210610,1
27552209,20191101,1
27552209,20200501,1
27552209,20201225,1
27552209,20191005,1
27552209,20200404,1
27552209,20200425,1
27552209,20200613,1
27552209,20210501,1
27552210,20191201,1
27552210,20191208,1
27552210,20200216,1
27552210,20201101,1
27552210,20201005,1
27552210,20211101,1
27552210,20200225,1
27552210,20201201,1
27552210,20201208,1
27552210,20210216,1
27552210,20211005,1
27552210,20191225,1
27552210,20200101,1
27552210,20200603,1
27552210,20200610,1
27552210,20211201,1
27552210,20211208,1
27552210,20200402,1
27552210,20200611,1
27552210,20210603,1
27552210,20210610,1
27552210,20191101,1
27552210,20200501,1
27552210,20201225,1
27552210,20191005,1
27552210,20200404,1
27552210,20200425,1
27552210,20200613,1
27552210,20210501,1
27552224,20191201,1
27552224,20191208,1
27552224,20200216,1
27552224,20201101,1
27552224,20201005,1
27552224,20211101,1
27552224,20200225,1
27552224,20201201,1
27552224,20201208,1
27552224,20210216,1
27552224,20211005,1
27552224,20191225,1
27552224,20200101,1
27552224,20200603,1
27552224,20200610,1
27552224,20211201,1
27552224,20211208,1
27552224,20200402,1
27552224,20200611,1
27552224,20210603,1
27552224,20210610,1
27552224,20191101,1
27552224,20200501,1
27552224,20201225,1
27552224,20191005,1
27552224,20200404,1
27552224,20200425,1
27552224,20200613,1
27552224,20210501,1
27552222,20191201,1
27552222,20191208,1
27552222,20200216,1
27552222,20201101,1
27552222,20201005,1
27552222,20211101,1
27552222,20200225,1
27552222,20201201,1
27552222,20201208,1
27552222,20210216,1
27552222,20211005,1
27552222,20191225,1
27552222,20200101,1
27552222,20200603,1
27552222,20200610,1
27552222,20211201,1
27552222,20211208,1
27552222,20200402,1
27552222,20200611,1
27552222,20210603,1
27552222,20210610,1
27552222,20191101,1
27552222,20200501,1
27552222,20201225,1
27552222,20191005,1
27552222,20200404,1
27552222,20200425,1
27552222,20200613,1
27552222,20210501,1
27552223,20191201,1
27552223,20191208,1
27552223,20200216,1
27552223,20201101,1
27552223,20201005,1
27552223,20211101,1
27552223,20200225,1
27552223,20201201,1
27552223,20201208,1
27552223,20210216,1
27552223,20211005,1
27552223,20191225,1
27552223,20200101,1
27552223,20200603,1
27552223,20200610,1
27552223,20211201,1
27552223,20211208,1
27552223,20200402,1
27552223,20200611,1
27552223,20210603,1
27552223,20210610,1
27552223,20191101,1
27552223,20200501,1
27552223,20201225,1
27552223,20191005,1
27552223,20200404,1
27552223,20200425,1
27552223,20200613,1
27552223,20210501,1
27552231,20191201,1
27552231,20191208,1
27552231,20200216,1
27552231,20201101,1
27552231,20201005,1
27552231,20211101,1
27552231,20200225,1
27552231,20201201,1
27552231,20201208,1
27552231,20210216,1
27552231,20211005,1
27552231,20191225,1
27552231,20200101,1
27552231,20200603,1
27552231,20200610,1
27552231,20211201,1
27552231,20211208,1
27552231,20200402,1
27552231,20200611,1
27552231,20210603,1
27552231,20210610,1
27552231,20191101,1
27552231,20200501,1
27552231,20201225,1
27552231,20191005,1
27552231,20200404,1
27552231,20200425,1
27552231,20200613,1
27552231,20210501,1
27552232,20191201,1
27552232,20191208,1
27552232,20200216,1
27552232,20201101,1
27552232,20201005,1
27552232,20211101,1
27552232,20200225,1
27552232,20201201,1
27552232,20201208,1
27552232,20210216,1
27552232,20211005,1
27552232,20191225,1
27552232,20200101,1
27552232,20200603,1
27552232,20200610,1
27552232,20211201,1
27552232,20211208,1
27552232,20200402,1
27552232,20200611,1
27552232,20210603,1
27552232,20210610,1
27552232,20191101,1
27552232,20200501,1
27552232,20201225,1
27552232,20191005,1
27552232,20200404,1
27552232,20200425,1
27552232,20200613,1
27552232,20210501,1
27552233,20191201,1
27552233,20191208,1
27552233,20200216,1
27552233,20201101,1
27552233,20201005,1
27552233,20211101,1
27552233,20200225,1
27552233,20201201,1
27552233,20201208,1
27552233,20210216,1
27552233,20211005,1
27552233,20191225,1
27552233,20200101,1
27552233,20200603,1
27552233,20200610,1
27552233,20211201,1
27552233,20211208,1
27552233,20200402,1
27552233,20200611,1
27552233,20210603,1
27552233,20210610,1
27552233,20191101,1
27552233,20200501,1
27552233,20201225,1
27552233,20191005,1
27552233,20200404,1
27552233,20200425,1
27552233,20200613,1
27552233,20210501,1
27552250,20191201,1
27552250,20191208,1
27552250,20200216,1
27552250,20201101,1
27552250,20201005,1
27552250,20211101,1
27552250,20200225,1
27552250,20201201,1
27552250,20201208,1
27552250,20210216,1
27552250,20211005,1
27552250,20191225,1
27552250,20200101,1
27552250,20200603,1
27552250,20200610,1
27552250,20211201,1
27552250,20211208,1
27552250,20200402,1
27552250,20200611,1
27552250,20210603,1
27552250,20210610,1
27552250,20191101,1
27552250,20200501,1
27552250,20201225,1
27552250,20191005,1
27552250,20200404,1
27552250,20200425,1
27552250,20200613,1
27552250,20210501,1
27552251,20191201,1
27552251,20191208,1
27552251,20200216,1
27552251,20201101,1
27552251,20201005,1
27552251,20211101,1
27552251,20200225,1
27552251,20201201,1
27552251,20201208,1
27552251,20210216,1
27552251,20211005,1
27552251,20191225,1
27552251,20200101,1
27552251,20200603,1
27552251,20200610,1
27552251,20211201,1
27552251,20211208,1
27552251,20200402,1
27552251,20200611,1
27552251,20210603,1
27552251,20210610,1
27552251,20191101,1
27552251,20200501,1
27552251,20201225,1
27552251,20191005,1
27552251,20200404,1
27552251,20200425,1
27552251,20200613,1
27552251,20210501,1
27552252,20191201,1
27552252,20191208,1
27552252,20200216,1
27552252,20201101,1
27552252,20201005,1
27552252,20211101,1
27552252,20200225,1
27552252,20201201,1
27552252,20201208,1
27552252,20210216,1
27552252,20211005,1
27552252,20191225,1
27552252,20200101,1
27552252,20200603,1
27552252,20200610,1
27552252,20211201,1
27552252,20211208,1
27552252,20200402,1
27552252,20200611,1
27552252,20210603,1
27552252,20210610,1
27552252,20191101,1
27552252,20200501,1
27552252,20201225,1
27552252,20191005,1
27552252,20200404,1
27552252,20200425,1
27552252,20200613,1
27552252,20210501,1
27552270,20191201,1
27552270,20191208,1
27552270,20200216,1
27552270,20201101,1
27552270,20201005,1
27552270,20211101,1
27552270,20200225,1
27552270,20201201,1
27552270,20201208,1
27552270,20210216,1
27552270,20211005,1
27552270,20191225,1
27552270,20200101,1
27552270,20200603,1
27552270,20200610,1
27552270,20211201,1
27552270,20211208,1
27552270,20200402,1
27552270,20200611,1
27552270,20210603,1
27552270,20210610,1
27552270,20191101,1
27552270,20200501,1
27552270,20201225,1
27552270,20191005,1
27552270,20200404,1
27552270,20200425,1
27552270,20200613,1
27552270,20210501,1
27552271,20191201,1
27552271,20191208,1
27552271,20200216,1
27552271,20201101,1
27552271,20201005,1
27552271,20211101,1
27552271,20200225,1
27552271,20201201,1
27552271,20201208,1
27552271,20210216,1
27552271,20211005,1
27552271,20191225,1
27552271,20200101,1
27552271,20200603,1
27552271,20200610,1
27552271,20211201,1
27552271,20211208,1
27552271,20200402,1
27552271,20200611,1
27552271,20210603,1
27552271,20210610,1
27552271,20191101,1
27552271,20200501,1
27552271,20201225,1
27552271,20191005,1
27552271,20200404,1
27552271,20200425,1
27552271,20200613,1
27552271,20210501,1
27552293,20191201,1
27552293,20191208,1
27552293,20200216,1
27552293,20201101,1
27552293,20201005,1
27552293,20211101,1
27552293,20200225,1
27552293,20201201,1
27552293,20201208,1
27552293,20210216,1
27552293,20211005,1
27552293,20191225,1
27552293,20200101,1
27552293,20200603,1
27552293,20200610,1
27552293,20211201,1
27552293,20211208,1
27552293,20200402,1
27552293,20200611,1
27552293,20210603,1
27552293,20210610,1
27552293,20191101,1
27552293,20200501,1
27552293,20201225,1
27552293,20191005,1
27552293,20200404,1
27552293,20200425,1
27552293,20200613,1
27552293,20210501,1
27552294,20191201,1
27552294,20191208,1
27552294,20200216,1
27552294,20201101,1
27552294,20201005,1
27552294,20211101,1
27552294,20200225,1
27552294,20201201,1
27552294,20201208,1
27552294,20210216,1
27552294,20211005,1
27552294,20191225,1
27552294,20200101,1
27552294,20200603,1
27552294,20200610,1
27552294,20211201,1
27552294,20211208,1
27552294,20200402,1
27552294,20200611,1
27552294,20210603,1
27552294,20210610,1
27552294,20191101,1
27552294,20200501,1
27552294,20201225,1
27552294,20191005,1
27552294,20200404,1
27552294,20200425,1
27552294,20200613,1
27552294,20210501,1
27552320,20191201,1
27552320,20191208,1
27552320,20200216,1
27552320,20201101,1
27552320,20201005,1
27552320,20211101,1
27552320,20200225,1
27552320,20201201,1
27552320,20201208,1
27552320,20210216,1
27552320,20211005,1
27552320,20191225,1
27552320,20200101,1
27552320,20200603,1
27552320,20200610,1
27552320,20211201,1
27552320,20211208,1
27552320,20200402,1
27552320,20200611,1
27552320,20210603,1
27552320,20210610,1
27552320,20191101,1
27552320,20200501,1
27552320,20201225,1
27552320,20191005,1
27552320,20200404,1
27552320,20200425,1
27552320,20200613,1
27552320,20210501,1
27552321,20191201,1
27552321,20191208,1
27552321,20200216,1
27552321,20201101,1
27552321,20201005,1
27552321,20211101,1
27552321,20200225,1
27552321,20201201,1
27552321,20201208,1
27552321,20210216,1
27552321,20211005,1
27552321,20191225,1
27552321,20200101,1
27552321,20200603,1
27552321,20200610,1
27552321,20211201,1
27552321,20211208,1
27552321,20200402,1
27552321,20200611,1
27552321,20210603,1
27552321,20210610,1
27552321,20191101,1
27552321,20200501,1
27552321,20201225,1
27552321,20191005,1
27552321,20200404,1
27552321,20200425,1
27552321,20200613,1
27552321,20210501,1
27552322,20191201,1
27552322,20191208,1
27552322,20200216,1
27552322,20201101,1
27552322,20201005,1
27552322,20211101,1
27552322,20200225,1
27552322,20201201,1
27552322,20201208,1
27552322,20210216,1
27552322,20211005,1
27552322,20191225,1
27552322,20200101,1
27552322,20200603,1
27552322,20200610,1
27552322,20211201,1
27552322,20211208,1
27552322,20200402,1
27552322,20200611,1
27552322,20210603,1
27552322,20210610,1
27552322,20191101,1
27552322,20200501,1
27552322,20201225,1
27552322,20191005,1
27552322,20200404,1
27552322,20200425,1
27552322,20200613,1
27552322,20210501,1
27552338,20191201,1
27552338,20191208,1
27552338,20200216,1
27552338,20201101,1
27552338,20201005,1
27552338,20211101,1
27552338,20200225,1
27552338,20201201,1
27552338,20201208,1
27552338,20210216,1
27552338,20211005,1
27552338,20191225,1
27552338,20200101,1
27552338,20200603,1
27552338,20200610,1
27552338,20211201,1
27552338,20211208,1
27552338,20200402,1
27552338,20200611,1
27552338,20210603,1
27552338,20210610,1
27552338,20191101,1
27552338,20200501,1
27552338,20201225,1
27552338,20191005,1
27552338,20200404,1
27552338,20200425,1
27552338,20200613,1
27552338,20210501,1
27552339,20191201,1
27552339,20191208,1
27552339,20200216,1
27552339,20201101,1
27552339,20201005,1
27552339,20211101,1
27552339,20200225,1
27552339,20201201,1
27552339,20201208,1
27552339,20210216,1
27552339,20211005,1
27552339,20191225,1
27552339,20200101,1
27552339,20200603,1
27552339,20200610,1
27552339,20211201,1
27552339,20211208,1
27552339,20200402,1
27552339,20200611,1
27552339,20210603,1
27552339,20210610,1
27552339,20191101,1
27552339,20200501,1
27552339,20201225,1
27552339,20191005,1
27552339,20200404,1
27552339,20200425,1
27552339,20200613,1
27552339,20210501,1
27552340,20191201,1
27552340,20191208,1
27552340,20200216,1
27552340,20201101,1
27552340,20201005,1
27552340,20211101,1
27552340,20200225,1
27552340,20201201,1
27552340,20201208,1
27552340,20210216,1
27552340,20211005,1
27552340,20191225,1
27552340,20200101,1
27552340,20200603,1
27552340,20200610,1
27552340,20211201,1
27552340,20211208,1
27552340,20200402,1
27552340,20200611,1
27552340,20210603,1
27552340,20210610,1
27552340,20191101,1
27552340,20200501,1
27552340,20201225,1
27552340,20191005,1
27552340,20200404,1
27552340,20200425,1
27552340,20200613,1
27552340,20210501,1
27552536,20191201,1
27552536,20191208,1
27552536,20200216,1
27552536,20201101,1
27552536,20201005,1
27552536,20211101,1
27552536,20200225,1
27552536,20201201,1
27552536,20201208,1
27552536,20210216,1
27552536,20211005,1
27552536,20191225,1
27552536,20200101,1
27552536,20200603,1
27552536,20200610,1
27552536,20211201,1
27552536,20211208,1
27552536,20200402,1
27552536,20200611,1
27552536,20210603,1
27552536,20210610,1
27552536,20191101,1
27552536,20200501,1
27552536,20201225,1
27552536,20191005,1
27552536,20200404,1
27552536,20200425,1
27552536,20200613,1
27552536,20210501,1
27552537,20191201,1
27552537,20191208,1
27552537,20200216,1
27552537,20201101,1
27552537,20201005,1
27552537,20211101,1
27552537,20200225,1
27552537,20201201,1
27552537,20201208,1
27552537,20210216,1
27552537,20211005,1
27552537,20191225,1
27552537,20200101,1
27552537,20200603,1
27552537,20200610,1
27552537,20211201,1
27552537,20211208,1
27552537,20200402,1
27552537,20200611,1
27552537,20210603,1
27552537,20210610,1
27552537,20191101,1
27552537,20200501,1
27552537,20201225,1
27552537,20191005,1
27552537,20200404,1
27552537,20200425,1
27552537,20200613,1
27552537,20210501,1
27552538,20191201,1
27552538,20191208,1
27552538,20200216,1
27552538,20201101,1
27552538,20201005,1
27552538,20211101,1
27552538,20200225,1
27552538,20201201,1
27552538,20201208,1
27552538,20210216,1
27552538,20211005,1
27552538,20191225,1
27552538,20200101,1
27552538,20200603,1
27552538,20200610,1
27552538,20211201,1
27552538,20211208,1
27552538,20200402,1
27552538,20200611,1
27552538,20210603,1
27552538,20210610,1
27552538,20191101,1
27552538,20200501,1
27552538,20201225,1
27552538,20191005,1
27552538,20200404,1
27552538,20200425,1
27552538,20200613,1
27552538,20210501,1
27552564,20191201,1
27552564,20191208,1
27552564,20200216,1
27552564,20201101,1
27552564,20201005,1
27552564,20211101,1
27552564,20200225,1
27552564,20201201,1
27552564,20201208,1
27552564,20210216,1
27552564,20211005,1
27552564,20191225,1
27552564,20200101,1
27552564,20200603,1
27552564,20200610,1
27552564,20211201,1
27552564,20211208,1
27552564,20200402,1
27552564,20200611,1
27552564,20210603,1
27552564,20210610,1
27552564,20191101,1
27552564,20200501,1
27552564,20201225,1
27552564,20191005,1
27552564,20200404,1
27552564,20200425,1
27552564,20200613,1
27552564,20210501,1
27552565,20191201,1
27552565,20191208,1
27552565,20200216,1
27552565,20201101,1
27552565,20201005,1
27552565,20211101,1
27552565,20200225,1
27552565,20201201,1
27552565,20201208,1
27552565,20210216,1
27552565,20211005,1
27552565,20191225,1
27552565,20200101,1
27552565,20200603,1
27552565,20200610,1
27552565,20211201,1
27552565,20211208,1
27552565,20200402,1
27552565,20200611,1
27552565,20210603,1
27552565,20210610,1
27552565,20191101,1
27552565,20200501,1
27552565,20201225,1
27552565,20191005,1
27552565,20200404,1
27552565,20200425,1
27552565,20200613,1
27552565,20210501,1
27552566,20191201,1
27552566,20191208,1
27552566,20200216,1
27552566,20201101,1
27552566,20201005,1
27552566,20211101,1
27552566,20200225,1
27552566,20201201,1
27552566,20201208,1
27552566,20210216,1
27552566,20211005,1
27552566,20191225,1
27552566,20200101,1
27552566,20200603,1
27552566,20200610,1
27552566,20211201,1
27552566,20211208,1
27552566,20200402,1
27552566,20200611,1
27552566,20210603,1
27552566,20210610,1
27552566,20191101,1
27552566,20200501,1
27552566,20201225,1
27552566,20191005,1
27552566,20200404,1
27552566,20200425,1
27552566,20200613,1
27552566,20210501,1
27552590,20191201,1
27552590,20191208,1
27552590,20200216,1
27552590,20201101,1
27552590,20201005,1
27552590,20211101,1
27552590,20200225,1
27552590,20201201,1
27552590,20201208,1
27552590,20210216,1
27552590,20211005,1
27552590,20191225,1
27552590,20200101,1
27552590,20200603,1
27552590,20200610,1
27552590,20211201,1
27552590,20211208,1
27552590,20200402,1
27552590,20200611,1
27552590,20210603,1
27552590,20210610,1
27552590,20191101,1
27552590,20200501,1
27552590,20201225,1
27552590,20191005,1
27552590,20200404,1
27552590,20200425,1
27552590,20200613,1
27552590,20210501,1
27552591,20191201,1
27552591,20191208,1
27552591,20200216,1
27552591,20201101,1
27552591,20201005,1
27552591,20211101,1
27552591,20200225,1
27552591,20201201,1
27552591,20201208,1
27552591,20210216,1
27552591,20211005,1
27552591,20191225,1
27552591,20200101,1
27552591,20200603,1
27552591,20200610,1
27552591,20211201,1
27552591,20211208,1
27552591,20200402,1
27552591,20200611,1
27552591,20210603,1
27552591,20210610,1
27552591,20191101,1
27552591,20200501,1
27552591,20201225,1
27552591,20191005,1
27552591,20200404,1
27552591,20200425,1
27552591,20200613,1
27552591,20210501,1
27552592,20191201,1
27552592,20191208,1
27552592,20200216,1
27552592,20201101,1
27552592,20201005,1
27552592,20211101,1
27552592,20200225,1
27552592,20201201,1
27552592,20201208,1
27552592,20210216,1
27552592,20211005,1
27552592,20191225,1
27552592,20200101,1
27552592,20200603,1
27552592,20200610,1
27552592,20211201,1
27552592,20211208,1
27552592,20200402,1
27552592,20200611,1
27552592,20210603,1
27552592,20210610,1
27552592,20191101,1
27552592,20200501,1
27552592,20201225,1
27552592,20191005,1
27552592,20200404,1
27552592,20200425,1
27552592,20200613,1
27552592,20210501,1
27552617,20191201,1
27552617,20191208,1
27552617,20200216,1
27552617,20201101,1
27552617,20201005,1
27552617,20211101,1
27552617,20200225,1
27552617,20201201,1
27552617,20201208,1
27552617,20210216,1
27552617,20211005,1
27552617,20191225,1
27552617,20200101,1
27552617,20200603,1
27552617,20200610,1
27552617,20211201,1
27552617,20211208,1
27552617,20200402,1
27552617,20200611,1
27552617,20210603,1
27552617,20210610,1
27552617,20191101,1
27552617,20200501,1
27552617,20201225,1
27552617,20191005,1
27552617,20200404,1
27552617,20200425,1
27552617,20200613,1
27552617,20210501,1
27552618,20191201,1
27552618,20191208,1
27552618,20200216,1
27552618,20201101,1
27552618,20201005,1
27552618,20211101,1
27552618,20200225,1
27552618,20201201,1
27552618,20201208,1
27552618,20210216,1
27552618,20211005,1
27552618,20191225,1
27552618,20200101,1
27552618,20200603,1
27552618,20200610,1
27552618,20211201,1
27552618,20211208,1
27552618,20200402,1
27552618,20200611,1
27552618,20210603,1
27552618,20210610,1
27552618,20191101,1
27552618,20200501,1
27552618,20201225,1
27552618,20191005,1
27552618,20200404,1
27552618,20200425,1
27552618,20200613,1
27552618,20210501,1
27552619,20191201,1
27552619,20191208,1
27552619,20200216,1
27552619,20201101,1
27552619,20201005,1
27552619,20211101,1
27552619,20200225,1
27552619,20201201,1
27552619,20201208,1
27552619,20210216,1
27552619,20211005,1
27552619,20191225,1
27552619,20200101,1
27552619,20200603,1
27552619,20200610,1
27552619,20211201,1
27552619,20211208,1
27552619,20200402,1
27552619,20200611,1
27552619,20210603,1
27552619,20210610,1
27552619,20191101,1
27552619,20200501,1
27552619,20201225,1
27552619,20191005,1
27552619,20200404,1
27552619,20200425,1
27552619,20200613,1
27552619,20210501,1
27552620,20191201,1
27552620,20191208,1
27552620,20200216,1
27552620,20201101,1
27552620,20201005,1
27552620,20211101,1
27552620,20200225,1
27552620,20201201,1
27552620,20201208,1
27552620,20210216,1
27552620,20211005,1
27552620,20191225,1
27552620,20200101,1
27552620,20200603,1
27552620,20200610,1
27552620,20211201,1
27552620,20211208,1
27552620,20200402,1
27552620,20200611,1
27552620,20210603,1
27552620,20210610,1
27552620,20191101,1
27552620,20200501,1
27552620,20201225,1
27552620,20191005,1
27552620,20200404,1
27552620,20200425,1
27552620,20200613,1
27552620,20210501,1
27552648,20191201,1
27552648,20191208,1
27552648,20200216,1
27552648,20201101,1
27552648,20201005,1
27552648,20211101,1
27552648,20200225,1
27552648,20201201,1
27552648,20201208,1
27552648,20210216,1
27552648,20211005,1
27552648,20191225,1
27552648,20200101,1
27552648,20200603,1
27552648,20200610,1
27552648,20211201,1
27552648,20211208,1
27552648,20200402,1
27552648,20200611,1
27552648,20210603,1
27552648,20210610,1
27552648,20191101,1
27552648,20200501,1
27552648,20201225,1
27552648,20191005,1
27552648,20200404,1
27552648,20200425,1
27552648,20200613,1
27552648,20210501,1
27552649,20191201,1
27552649,20191208,1
27552649,20200216,1
27552649,20201101,1
27552649,20201005,1
27552649,20211101,1
27552649,20200225,1
27552649,20201201,1
27552649,20201208,1
27552649,20210216,1
27552649,20211005,1
27552649,20191225,1
27552649,20200101,1
27552649,20200603,1
27552649,20200610,1
27552649,20211201,1
27552649,20211208,1
27552649,20200402,1
27552649,20200611,1
27552649,20210603,1
27552649,20210610,1
27552649,20191101,1
27552649,20200501,1
27552649,20201225,1
27552649,20191005,1
27552649,20200404,1
27552649,20200425,1
27552649,20200613,1
27552649,20210501,1
27552650,20191201,1
27552650,20191208,1
27552650,20200216,1
27552650,20201101,1
27552650,20201005,1
27552650,20211101,1
27552650,20200225,1
27552650,20201201,1
27552650,20201208,1
27552650,20210216,1
27552650,20211005,1
27552650,20191225,1
27552650,20200101,1
27552650,20200603,1
27552650,20200610,1
27552650,20211201,1
27552650,20211208,1
27552650,20200402,1
27552650,20200611,1
27552650,20210603,1
27552650,20210610,1
27552650,20191101,1
27552650,20200501,1
27552650,20201225,1
27552650,20191005,1
27552650,20200404,1
27552650,20200425,1
27552650,20200613,1
27552650,20210501,1
27552667,20191201,1
27552667,20191208,1
27552667,20200216,1
27552667,20201101,1
27552667,20201005,1
27552667,20211101,1
27552667,20200225,1
27552667,20201201,1
27552667,20201208,1
27552667,20210216,1
27552667,20211005,1
27552667,20191225,1
27552667,20200101,1
27552667,20200603,1
27552667,20200610,1
27552667,20211201,1
27552667,20211208,1
27552667,20200402,1
27552667,20200611,1
27552667,20210603,1
27552667,20210610,1
27552667,20191101,1
27552667,20200501,1
27552667,20201225,1
27552667,20191005,1
27552667,20200404,1
27552667,20200425,1
27552667,20200613,1
27552667,20210501,1
27552668,20191201,1
27552668,20191208,1
27552668,20200216,1
27552668,20201101,1
27552668,20201005,1
27552668,20211101,1
27552668,20200225,1
27552668,20201201,1
27552668,20201208,1
27552668,20210216,1
27552668,20211005,1
27552668,20191225,1
27552668,20200101,1
27552668,20200603,1
27552668,20200610,1
27552668,20211201,1
27552668,20211208,1
27552668,20200402,1
27552668,20200611,1
27552668,20210603,1
27552668,20210610,1
27552668,20191101,1
27552668,20200501,1
27552668,20201225,1
27552668,20191005,1
27552668,20200404,1
27552668,20200425,1
27552668,20200613,1
27552668,20210501,1
27552669,20191201,1
27552669,20191208,1
27552669,20200216,1
27552669,20201101,1
27552669,20201005,1
27552669,20211101,1
27552669,20200225,1
27552669,20201201,1
27552669,20201208,1
27552669,20210216,1
27552669,20211005,1
27552669,20191225,1
27552669,20200101,1
27552669,20200603,1
27552669,20200610,1
27552669,20211201,1
27552669,20211208,1
27552669,20200402,1
27552669,20200611,1
27552669,20210603,1
27552669,20210610,1
27552669,20191101,1
27552669,20200501,1
27552669,20201225,1
27552669,20191005,1
27552669,20200404,1
27552669,20200425,1
27552669,20200613,1
27552669,20210501,1
27552670,20191201,1
27552670,20191208,1
27552670,20200216,1
27552670,20201101,1
27552670,20201005,1
27552670,20211101,1
27552670,20200225,1
27552670,20201201,1
27552670,20201208,1
27552670,20210216,1
27552670,20211005,1
27552670,20191225,1
27552670,20200101,1
27552670,20200603,1
27552670,20200610,1
27552670,20211201,1
27552670,20211208,1
27552670,20200402,1
27552670,20200611,1
27552670,20210603,1
27552670,20210610,1
27552670,20191101,1
27552670,20200501,1
27552670,20201225,1
27552670,20191005,1
27552670,20200404,1
27552670,20200425,1
27552670,20200613,1
27552670,20210501,1
27552855,20191201,1
27552855,20191208,1
27552855,20200216,1
27552855,20201101,1
27552855,20201005,1
