stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11_2451,,Aldeia Meco (R Praia M Baixo Lte 46),,38.4747809597977,-9.17106279200012,,,,
11_2460,,Aldeia Meco (Torrões) Restaurante Peralta,,38.4829593416962,-9.17592764983962,,,,
11_2459,,Aldeia Meco (Torrões) Restaurante Peralta,,38.4828578920794,-9.17590709686255,,,,
11_3730,,Aldeia Nova Aroeira (EM 533) (X) R Ant Horta,,38.7139055303964,-8.71461473664375,,,,
11_3737,,Aldeia Nova Aroeira (Escola Primária),,38.7225249312113,-8.73550989262062,,,,
11_3770,,Aldeia Nova Aroeira (Fte Escola Primária),,38.7223760008612,-8.735146783904,,,,
11_3731,,Aldeia Nova Aroeira (R Ant Horta) (X) EM 533,,38.7139837998915,-8.71480634322435,,,,
11_3729,,Aldeia Nova Aroeira (R António Horta),,38.7185981605636,-8.72598513993888,,,,
11_3732,,Aldeia Nova Aroeira (R António Horta),,38.7186951506096,-8.72621716916527,,,,
11_2466,,Aldeia Piedade (Arcos),,38.4989421077704,-9.04842986454821,,,,
11_2465,,Aldeia Piedade (Arcos),,38.4988213694144,-9.04848162096782,,,,
11_2467,,Aldeia Piedade (Estr Arcos) (X) Arcos,,38.4990525249322,-9.04818602862955,,,,
11_2470,,Aldeia Piedade (Estr Arcos) Qta S Amaro,,38.4958148886548,-9.04346292049413,,,,
11_2469,,Aldeia Piedade (Estr Arcos) Qta S Amaro,,38.4958772484344,-9.04353947789357,,,,
11_2472,,Aldeia Piedade (Estr S Pedro),,38.5041439195413,-9.04178606628173,,,,
11_2471,,Aldeia Piedade (Estr S Pedro),,38.504157949649,-9.04180312261602,,,,
11_2478,,Aldeia Piedade (Estr S Pedro) Qta Magnólias,,38.5007763995756,-9.03905738321514,,,,
11_2473,,Aldeia Piedade (Estr S Pedro) Qta Magnólias,,38.5012590531895,-9.03872981073594,,,,
11_2476,,Aldeia Piedade (Lgo Diogo Silva Carvalho),,38.4976197665909,-9.04060107160246,,,,
11_2475,,Aldeia Piedade (Lgo Diogo Silva Carvalho),,38.4975112791076,-9.04063281506721,,,,
11_2482,,Aldeia Rica,,38.5149936056146,-9.02025116351659,,,,
11_2481,,Aldeia Rica,,38.5149014237602,-9.02026148517229,,,,
11_2484,,Alfarim (Centro),,38.4768717797726,-9.16049255381453,,,,
11_2483,,Alfarim (Centro),,38.4767830531323,-9.16006392560498,,,,
11_2486,,Alfarim (EN 377) (X) Campo Futebol,,38.4851330820518,-9.15886371464002,,,,
11_2485,,Alfarim (EN 377) (X) Campo Futebol,,38.4851536019496,-9.15885471661053,,,,
11_2487,,Alfarim (EN 377) Fte Restaurante D Ricardo,,38.4786652127457,-9.16076019930575,,,,
11_2488,,Alfarim (EN 377) Restaurante D Ricardo,,38.4786353733085,-9.16077520337779,,,,
11_2489,,Alfarim (Esc Básica),,38.4742982351783,-9.15536246988722,,,,
11_2490,,Alfarim (Fte Esc Básica),,38.4743243966122,-9.15551186835219,,,,
11_488,,Algeruz (Café Ascenso),,38.5812987802013,-8.83098604639267,,,,
11_2813,,Algeruz (EM 533) Contenur,,38.5942054065156,-8.84049221433344,,,,
11_2812,,Algeruz (EM 533) Contenur,,38.5933890543242,-8.84215305227684,,,,
11_2827,,Algeruz (EM 533) Fte Contenur,,38.5908008645146,-8.84703726235777,,,,
11_2826,,Algeruz (EM 533) Fte Contenur,,38.5941942018804,-8.84051500883402,,,,
11_492,,Algeruz (Esc),,38.5813411894352,-8.83101971630835,,,,
11_494,,Algeruz (Fte Posto Saúde),,38.5751899545857,-8.83266431205419,,,,
11_495,,Algeruz (Posto Saúde),,38.5750474701618,-8.83265890987489,,,,
11_388,,Algeruz (R Principal) Fábrica Marcôa,,38.5902509893196,-8.83831629631963,,,,
11_389,,Algeruz (R Principal) Fte Fábrica Marcôa,,38.5903197026646,-8.83837151025172,,,,
11_490,,Algeruz (X) Casa Côr Rosa,,38.5784912410486,-8.83279273221747,,,,
11_491,,Algeruz (X) Fte Casa Côr Rosa,,38.5785614604266,-8.83276337735056,,,,
11_537,,Alhos Vedros (Creche Jardim Infância Charlot),,38.6559026157284,-9.02128081351371,,,,
11_3457,,Alhos Vedros (EN 11) Fte Modelo,,38.6557306381462,-9.03403599219809,,,,
11_3374,,Alhos Vedros (EN 11) Fte Posto Galp,,38.6529605153462,-9.02110392100889,,,,
11_3458,,Alhos Vedros (EN 11) Modelo,,38.655652577664,-9.03382050735962,,,,
11_3375,,Alhos Vedros (EN 11) Posto Galp,,38.6529021221253,-9.02035291914716,,,,
11_4091,,Alhos Vedros (EN 11 7) Fte Posto Galp,,38.6570984561604,-9.03683655484692,,,,
11_3373,,Alhos Vedros (EN 11 Fte 23) Lgo Misericórdia,,38.654708039651,-9.02779294951885,,,,
11_1339,,Alhos Vedros (Escola EB 23 José Afonso),,38.6558463698828,-9.01850718752578,,,,
11_3372,,Alhos Vedros (R 5 Outubro 23) Lgo Coreto,,38.655102758249,-9.02857183884148,,,,
11_3962,,Alhos Vedros (R Artur Paiva 56),,38.6506725337257,-9.02209166384816,,,,
11_3235,,Alhos Vedros (R Artur Paiva Fte 56),,38.6506915959575,-9.02225804769528,,,,
11_2002,,Almada (Avª Cristo Rei) Fte Núcleo Água,,38.6790523079491,-9.16798185027602,,,,
11_2001,,Almada (Avª Cristo Rei) Núcleo Água,,38.6785417741273,-9.16769061923157,,,,
11_2041,,Almada (Avª Cristo Rei 17B),,38.6781727151044,-9.16521345438985,,,,
11_2004,,Almada (Avª Cristo Rei 37A),,38.677400657944,-9.167292052439,,,,
11_2005,,Almada (Avª Cristo Rei Fte 41),,38.6772858063119,-9.16757246693581,,,,
11_2008,,Almada (Avª D Afonso Henriques 18) Nevada,,38.6811395343984,-9.15447762636059,,,,
11_2009,,Almada (Avª D Afonso Henriques 2),,38.6821479207123,-9.1528518584838,,,,
11_1011,,Almada (Avª D Afonso Henriques 21) Havaneza,,38.681069705457,-9.15444117663862,,,,
11_1013,,Almada (Avª D Nuno Álvares Pereira) Pça S J Baptis,,38.6796187269118,-9.15717412619354,,,,
11_1012,,Almada (Avª D Nuno Álvares Pereira 12) Sommer,,38.6797344053153,-9.15721900341348,,,,
11_46,,Almada (Avª D Nuno Álvares Pereira 45),,38.6776348570933,-9.16191293030119,,,,
11_2012,,Almada (Avª D Nuno Álvares Pereira 56),,38.67737297714,-9.16279731083078,,,,
11_2018,,Almada (Lgo Cristo Rei) Terminal,,38.6765234689372,-9.17103869523165,,,,
11_2019,,Almada (Lgo Inf D António 2),,38.6787558742916,-9.16336610336619,,,,
11_1015,,Almada (Pça Gil Vicente) Fonte Luminosa,,38.6824708445715,-9.15251109063585,,,,
11_1014,,Almada (Pça Gil Vicente 4) Fonte Luminosa,,38.6823187325886,-9.15221994140534,,,,
11_4242,,Almada (Pça Gil Vicente 4) Fonte Luminosa,,38.6823138834859,-9.15222655241535,,,,
11_2086,,Almada (Pça S João Baptista) Junto CGD,,38.6789840549953,-9.15773508897066,,,,
11_2022,,Almada (Pça S João Baptista 3),,38.6790894033193,-9.15670742853266,,,,
11_2026,,Almada (R Bernardo Francisco Costa 13),,38.6822203458231,-9.15449705930855,,,,
11_2027,,Almada (R Bernardo Francisco Costa 73),,38.6823782093125,-9.15683428110736,,,,
11_154,,Almada (R Caetano M Batalha 9),,38.6756801764208,-9.16372570696846,,,,
11_159,,Almada (R Caetano M Batalha Fte 9),,38.6756803084778,-9.16374070275625,,,,
11_2028,,Almada (R Capitão Leitão 107),,38.6789200441405,-9.16117505301096,,,,
11_2029,,Almada (R Capitão Leitão 3B),,38.6829477867174,-9.15782390244379,,,,
11_2030,,Almada (R Capitão Leitão 43A),,38.6816198091708,-9.15947491508811,,,,
11_2031,,Almada (R Capitão Leitão 79),,38.6805473199958,-9.16002812240516,,,,
11_2033,,Almada (R D João Castro 78),,38.6755403857896,-9.1669011134191,,,,
11_2032,,Almada (R D João Castro Fte 84),,38.6752596672591,-9.16726017692929,,,,
11_2035,,Almada (R D Sancho I) Ext Barquinho,,38.6782998167995,-9.1534103380925,,,,
11_2036,,Almada (R D Sancho I 2),,38.6817983236854,-9.15237418702856,,,,
11_2037,,Almada (R D Sancho I 25A),,38.6796184873058,-9.15285153106719,,,,
11_2038,,Almada (R D Sancho I 36A),,38.6782947777523,-9.15341260914786,,,,
11_2034,,Almada (R D Sancho I Fte 33) Alto Mutela,,38.6796730924037,-9.15282710895439,,,,
11_2016,,Almada (R Fernão Lourenço Fte 45) Seminário,,38.6794543416287,-9.16431774836066,,,,
11_2017,,Almada (R Fernão Lourenço Fte 57B) Seminário,,38.6790317428978,-9.16618354330689,,,,
11_2044,,Almada (R Manuel S Coutinho 5),,38.6808253336558,-9.16162472471605,,,,
11_2045,,Almada (R Mendo G Seabra 3B),,38.6795271833556,-9.16021335615326,,,,
11_2050,,Almada (R Rainha D Leonor) Esc Emidio Navarro,,38.677379354271,-9.15606961428782,,,,
11_2051,,Almada (R Rainha D Leonor) Parque Urbano,,38.6773240990076,-9.15617409598234,,,,
11_2049,,Almada (R Rainha D Leonor Fte 23) Esc Ant Costa,,38.675419611228,-9.15832339754725,,,,
11_2502,,Almoinha (Estr Almoinha) Café Apolo,,38.4677128376783,-9.11379533914411,,,,
11_4087,,Almoinha (Estr Almoinha) Café Central,,38.4655588170654,-9.11218087735542,,,,
11_4088,,Almoinha (Estr Almoinha) Fte Café Apolo,,38.467709467279,-9.11378944733098,,,,
11_2503,,Almoinha (Estr Almoinha) Fte Café Central,,38.4656110385949,-9.11225016758108,,,,
11_2505,,Almoinha (Estr Almoinha) Fte Snack Bar Telheiro,,38.4698526963751,-9.11683344775118,,,,
11_3902,,Almoinha (Estr Almoinha) Snack Bar Telheiro,,38.4699774567288,-9.1168674867399,,,,
11_3903,,Almoinha (Estr Almoinha Fte Lte 5),,38.4718513945857,-9.11666392941189,,,,
11_2501,,Almoinha (Estr Almoinha Lte 5),,38.4717390624581,-9.11662827834814,,,,
11_3995,,Almoinha (Fte Minimercado),,38.4738568096311,-9.12010774071285,,,,
11_2504,,Almoinha (Minimercado),,38.4738724751846,-9.12010984526975,,,,
11_496,,Alto Estanqueiro (Bº Boa Esperança 43) Semáforos,,38.6806211219399,-8.93935833079664,,,,
11_497,,Alto Estanqueiro (Bº Carvalhas) Fte R 11 Março,,38.6804173406882,-8.93918383492168,,,,
11_3522,,Alto Estanqueiro (EN 5) (X) Fte R Vinte Mai (Bº B ,,38.6839642473791,-8.9390930908273,,,,
11_3523,,Alto Estanqueiro (EN 5) (X) R Vinte Maio (Bº B Esp,,38.6839735362888,-8.93912473431681,,,,
11_3525,,Alto Estanqueiro (EN 5) (X) R Vitória,,38.6820542223254,-8.93232252002625,,,,
11_3488,,Alto Estanqueiro (EN 5) Bº Boa Esperança,,38.6829354182974,-8.93546518207821,,,,
11_3487,,Alto Estanqueiro (EN 5) Bº Boa Esperança,,38.6828760904397,-8.9352112936066,,,,
11_3560,,Alto Estanqueiro (EN 5) Fte R Gonçalo Pacheco,,38.68177925947,-8.93133541953833,,,,
11_3476,,Alto Estanqueiro (Esc Primária),,38.6795437996105,-8.92853688266334,,,,
11_3480,,Alto Estanqueiro (Fte Esc Primária),,38.6795387589631,-8.92846127595588,,,,
11_498,,Alto Estanqueiro (Fte Tanqueluz),,38.6722606983207,-8.93231003462595,,,,
11_499,,Alto Estanqueiro (Tanqueluz),,38.6718849796875,-8.93200361973929,,,,
11_500,,Alto Estanqueiro (X) Bº Florindo,,38.6753558776457,-8.93490751753297,,,,
