service_id,date,exception_type
26843694,20191201,1
26843694,20191208,1
26843694,20200216,1
26843694,20201101,1
26843694,20201005,1
26843694,20211101,1
26843694,20200225,1
26843694,20201201,1
26843694,20201208,1
26843694,20210216,1
26843694,20211005,1
26843694,20191225,1
26843694,20200101,1
26843694,20200603,1
26843694,20200610,1
26843694,20211201,1
26843694,20211208,1
26843694,20200402,1
26843694,20200611,1
26843694,20210603,1
26843694,20210610,1
26843694,20191101,1
26843694,20200501,1
26843694,20201225,1
26843694,20191005,1
26843694,20200404,1
26843694,20200425,1
26843694,20200613,1
26843694,20210501,1
26843692,20191201,1
26843692,20191208,1
26843692,20200216,1
26843692,20201101,1
26843692,20201005,1
26843692,20211101,1
26843692,20200225,1
26843692,20201201,1
26843692,20201208,1
26843692,20210216,1
26843692,20211005,1
26843692,20191225,1
26843692,20200101,1
26843692,20200603,1
26843692,20200610,1
26843692,20211201,1
26843692,20211208,1
26843692,20200402,1
26843692,20200611,1
26843692,20210603,1
26843692,20210610,1
26843692,20191101,1
26843692,20200501,1
26843692,20201225,1
26843692,20191005,1
26843692,20200404,1
26843692,20200425,1
26843692,20200613,1
26843692,20210501,1
26843693,20191201,1
26843693,20191208,1
26843693,20200216,1
26843693,20201101,1
26843693,20201005,1
26843693,20211101,1
26843693,20200225,1
26843693,20201201,1
26843693,20201208,1
26843693,20210216,1
26843693,20211005,1
26843693,20191225,1
26843693,20200101,1
26843693,20200603,1
26843693,20200610,1
26843693,20211201,1
26843693,20211208,1
26843693,20200402,1
26843693,20200611,1
26843693,20210603,1
26843693,20210610,1
26843693,20191101,1
26843693,20200501,1
26843693,20201225,1
26843693,20191005,1
26843693,20200404,1
26843693,20200425,1
26843693,20200613,1
26843693,20210501,1
26843695,20191201,1
26843695,20191208,1
26843695,20200216,1
26843695,20201101,1
26843695,20201005,1
26843695,20211101,1
26843695,20200225,1
26843695,20201201,1
26843695,20201208,1
26843695,20210216,1
26843695,20211005,1
26843695,20191225,1
26843695,20200101,1
26843695,20200603,1
26843695,20200610,1
26843695,20211201,1
26843695,20211208,1
26843695,20200402,1
26843695,20200611,1
26843695,20210603,1
26843695,20210610,1
26843695,20191101,1
26843695,20200501,1
26843695,20201225,1
26843695,20191005,1
26843695,20200404,1
26843695,20200425,1
26843695,20200613,1
26843695,20210501,1
26843666,20191201,1
26843666,20191208,1
26843666,20200216,1
26843666,20201101,1
26843666,20201005,1
26843666,20211101,1
26843666,20200225,1
26843666,20201201,1
26843666,20201208,1
26843666,20210216,1
26843666,20211005,1
26843666,20191225,1
26843666,20200101,1
26843666,20200603,1
26843666,20200610,1
26843666,20211201,1
26843666,20211208,1
26843666,20200402,1
26843666,20200611,1
26843666,20210603,1
26843666,20210610,1
26843666,20191101,1
26843666,20200501,1
26843666,20201225,1
26843666,20191005,1
26843666,20200404,1
26843666,20200425,1
26843666,20200613,1
26843666,20210501,1
26843672,20191201,1
26843672,20191208,1
26843672,20200216,1
26843672,20201101,1
26843672,20201005,1
26843672,20211101,1
26843672,20200225,1
26843672,20201201,1
26843672,20201208,1
26843672,20210216,1
26843672,20211005,1
26843672,20191225,1
26843672,20200101,1
26843672,20200603,1
26843672,20200610,1
26843672,20211201,1
26843672,20211208,1
26843672,20200402,1
26843672,20200611,1
26843672,20210603,1
26843672,20210610,1
26843672,20191101,1
26843672,20200501,1
26843672,20201225,1
26843672,20191005,1
26843672,20200404,1
26843672,20200425,1
26843672,20200613,1
26843672,20210501,1
26843668,20191201,1
26843668,20191208,1
26843668,20200216,1
26843668,20201101,1
26843668,20201005,1
26843668,20211101,1
26843668,20200225,1
26843668,20201201,1
26843668,20201208,1
26843668,20210216,1
26843668,20211005,1
26843668,20191225,1
26843668,20200101,1
26843668,20200603,1
26843668,20200610,1
26843668,20211201,1
26843668,20211208,1
26843668,20200402,1
26843668,20200611,1
26843668,20210603,1
26843668,20210610,1
26843668,20191101,1
26843668,20200501,1
26843668,20201225,1
26843668,20191005,1
26843668,20200404,1
26843668,20200425,1
26843668,20200613,1
26843668,20210501,1
26843670,20191201,1
26843670,20191208,1
26843670,20200216,1
26843670,20201101,1
26843670,20201005,1
26843670,20211101,1
26843670,20200225,1
26843670,20201201,1
26843670,20201208,1
26843670,20210216,1
26843670,20211005,1
26843670,20191225,1
26843670,20200101,1
26843670,20200603,1
26843670,20200610,1
26843670,20211201,1
26843670,20211208,1
26843670,20200402,1
26843670,20200611,1
26843670,20210603,1
26843670,20210610,1
26843670,20191101,1
26843670,20200501,1
26843670,20201225,1
26843670,20191005,1
26843670,20200404,1
26843670,20200425,1
26843670,20200613,1
26843670,20210501,1
26843667,20191201,1
26843667,20191208,1
26843667,20200216,1
26843667,20201101,1
26843667,20201005,1
26843667,20211101,1
26843667,20200225,1
26843667,20201201,1
26843667,20201208,1
26843667,20210216,1
26843667,20211005,1
26843667,20191225,1
26843667,20200101,1
26843667,20200603,1
26843667,20200610,1
26843667,20211201,1
26843667,20211208,1
26843667,20200402,1
26843667,20200611,1
26843667,20210603,1
26843667,20210610,1
26843667,20191101,1
26843667,20200501,1
26843667,20201225,1
26843667,20191005,1
26843667,20200404,1
26843667,20200425,1
26843667,20200613,1
26843667,20210501,1
26843671,20191201,1
26843671,20191208,1
26843671,20200216,1
26843671,20201101,1
26843671,20201005,1
26843671,20211101,1
26843671,20200225,1
26843671,20201201,1
26843671,20201208,1
26843671,20210216,1
26843671,20211005,1
26843671,20191225,1
26843671,20200101,1
26843671,20200603,1
26843671,20200610,1
